node_id,x,y,status,species_id
1,0.0,0.0,existing,OP_STR
5,12.8,0.0,existing,AG_STR
8,1.6,2.771281292110204,existing,AG_LEC
12,14.4,2.771281292110204,existing,AG_SAL
15,0.0,5.542562584220407,existing,OP_ROB
2,3.2,0.0,available_assigned,AG_SAL
3,6.4,0.0,available_assigned,PR_LAE
4,9.6,0.0,available_assigned,YU_FIL
6,16.0,0.0,available_assigned,OP_ENG
7,19.200000000000003,0.0,available_assigned,AG_STR
9,4.800000000000001,2.771281292110204,available_assigned,PR_LAE
10,8.0,2.771281292110204,available_assigned,PR_LAE
11,11.2,2.771281292110204,available_assigned,PR_LAE
13,17.6,2.771281292110204,available_assigned,AG_SAL
14,20.800000000000004,2.771281292110204,available_assigned,AG_SAL
16,3.2,5.542562584220407,available_assigned,YU_FIL
17,6.4,5.542562584220407,available_assigned,PR_LAE
18,9.6,5.542562584220407,available_assigned,PR_LAE
19,12.8,5.542562584220407,available_assigned,AG_SAL
20,16.0,5.542562584220407,available_assigned,OP_CAN
21,19.200000000000003,5.542562584220407,available_assigned,OP_ROB
22,1.6,8.313843876330612,available_assigned,OP_STR
23,4.800000000000001,8.313843876330612,available_assigned,OP_ROB
24,8.0,8.313843876330612,available_assigned,AG_SAL
25,11.2,8.313843876330612,available_assigned,OP_ROB
26,14.4,8.313843876330612,available_assigned,OP_STR
27,17.6,8.313843876330612,available_assigned,OP_STR
28,20.800000000000004,8.313843876330612,available_assigned,OP_STR
29,0.0,11.085125168440817,available_assigned,AG_SAL
30,3.2,11.085125168440817,available_assigned,OP_CAN
31,6.4,11.085125168440817,available_assigned,AG_SAL
32,9.6,11.085125168440817,available_assigned,AG_SAL
33,12.8,11.085125168440817,available_assigned,OP_CAN
34,16.0,11.085125168440817,available_assigned,AG_SAL
35,19.200000000000003,11.085125168440817,available_assigned,AG_SAL
36,1.6,13.856406460551018,available_assigned,AG_SAL
37,4.800000000000001,13.856406460551018,available_assigned,AG_SAL
38,8.0,13.856406460551018,available_assigned,OP_CAN
39,11.2,13.856406460551018,available_assigned,AG_SAL
40,14.4,13.856406460551018,available_assigned,AG_SAL
41,17.6,13.856406460551018,available_assigned,OP_ENG
42,20.800000000000004,13.856406460551018,available_assigned,OP_ROB
43,0.0,16.627687752661224,available_assigned,AG_SCB
44,3.2,16.627687752661224,available_assigned,OP_ENG
45,6.4,16.627687752661224,available_assigned,AG_SCB
46,9.6,16.627687752661224,available_assigned,AG_LEC
47,12.8,16.627687752661224,available_assigned,AG_LEC
48,16.0,16.627687752661224,available_assigned,AG_SCB
49,19.200000000000003,16.627687752661224,available_assigned,AG_STR
