node_id,x,y,status,species_id
17,14.4,2.771281292110204,existing,OP_ENG
19,20.800000000000004,2.771281292110204,existing,OP_CAN
23,33.6,2.771281292110204,existing,AG_SAL
33,25.6,5.542562584220407,existing,OP_ROB
35,32.0,5.542562584220407,existing,YU_FIL
37,1.6,8.313843876330612,existing,OP_ROB
61,1.6,13.856406460551018,existing,OP_ROB
62,4.800000000000001,13.856406460551018,existing,OP_ROB
88,11.2,19.398969044771427,existing,AG_STR
97,0.0,22.17025033688163,existing,AG_SAL
98,3.2,22.17025033688163,existing,OP_CAN
105,25.6,22.17025033688163,existing,AG_STR
111,8.0,24.941531628991832,existing,AG_SAL
112,11.2,24.941531628991832,existing,AG_STR
127,19.200000000000003,27.712812921102035,existing,OP_ENG
142,30.4,30.48409421321224,existing,AG_STR
1,0.0,0.0,available_assigned,OP_STR
2,3.2,0.0,available_assigned,OP_CAN
3,6.4,0.0,available_assigned,AG_SAL
4,9.6,0.0,available_assigned,AG_SAL
5,12.8,0.0,available_assigned,AG_SAL
6,16.0,0.0,available_assigned,AG_LEC
7,19.200000000000003,0.0,available_assigned,OP_STR
8,22.4,0.0,available_assigned,AG_STR
9,25.6,0.0,available_assigned,OP_ROB
10,28.8,0.0,available_assigned,YU_FIL
11,32.0,0.0,available_assigned,OP_ROB
12,35.2,0.0,available_assigned,OP_ROB
13,1.6,2.771281292110204,available_assigned,AG_SAL
14,4.800000000000001,2.771281292110204,available_assigned,PR_LAE
15,8.0,2.771281292110204,available_assigned,PR_LAE
16,11.2,2.771281292110204,available_assigned,PR_LAE
18,17.6,2.771281292110204,available_assigned,OP_ROB
20,24.000000000000004,2.771281292110204,available_assigned,AG_SAL
21,27.200000000000003,2.771281292110204,available_assigned,PR_LAE
22,30.4,2.771281292110204,available_assigned,PR_LAE
24,36.8,2.771281292110204,available_assigned,AG_SCB
25,0.0,5.542562584220407,available_assigned,OP_ROB
26,3.2,5.542562584220407,available_assigned,YU_FIL
27,6.4,5.542562584220407,available_assigned,PR_LAE
28,9.6,5.542562584220407,available_assigned,PR_LAE
29,12.8,5.542562584220407,available_assigned,AG_SAL
30,16.0,5.542562584220407,available_assigned,AG_SAL
31,19.200000000000003,5.542562584220407,available_assigned,AG_SAL
32,22.4,5.542562584220407,available_assigned,AG_SAL
34,28.8,5.542562584220407,available_assigned,PR_LAE
36,35.2,5.542562584220407,available_assigned,OP_CAN
38,4.800000000000001,8.313843876330612,available_assigned,OP_STR
39,8.0,8.313843876330612,available_assigned,AG_STR
40,11.2,8.313843876330612,available_assigned,OP_STR
41,14.4,8.313843876330612,available_assigned,OP_STR
42,17.6,8.313843876330612,available_assigned,OP_STR
43,20.800000000000004,8.313843876330612,available_assigned,OP_ROB
44,24.000000000000004,8.313843876330612,available_assigned,AG_SAL
45,27.200000000000003,8.313843876330612,available_assigned,AG_SAL
46,30.4,8.313843876330612,available_assigned,AG_LEC
47,33.6,8.313843876330612,available_assigned,OP_STR
48,36.8,8.313843876330612,available_assigned,AG_SAL
49,0.0,11.085125168440817,available_assigned,OP_STR
50,3.2,11.085125168440817,available_assigned,AG_SAL
51,6.4,11.085125168440817,available_assigned,AG_SAL
52,9.6,11.085125168440817,available_assigned,OP_ENG
53,12.8,11.085125168440817,available_assigned,AG_LEC
54,16.0,11.085125168440817,available_assigned,AG_SCB
55,19.200000000000003,11.085125168440817,available_assigned,AG_SCB
56,22.4,11.085125168440817,available_assigned,AG_SAL
57,25.6,11.085125168440817,available_assigned,OP_ROB
58,28.8,11.085125168440817,available_assigned,AG_SAL
59,32.0,11.085125168440817,available_assigned,OP_ENG
60,35.2,11.085125168440817,available_assigned,AG_SCB
63,8.0,13.856406460551018,available_assigned,AG_SAL
64,11.2,13.856406460551018,available_assigned,AG_SAL
65,14.4,13.856406460551018,available_assigned,AG_LEC
66,17.6,13.856406460551018,available_assigned,OP_ROB
67,20.800000000000004,13.856406460551018,available_assigned,OP_CAN
68,24.000000000000004,13.856406460551018,available_assigned,AG_SAL
69,27.200000000000003,13.856406460551018,available_assigned,OP_CAN
70,30.4,13.856406460551018,available_assigned,AG_SCB
71,33.6,13.856406460551018,available_assigned,AG_STR
72,36.8,13.856406460551018,available_assigned,OP_ENG
73,0.0,16.627687752661224,available_assigned,OP_ROB
74,3.2,16.627687752661224,available_assigned,AG_SAL
75,6.4,16.627687752661224,available_assigned,AG_SAL
76,9.6,16.627687752661224,available_assigned,AG_LEC
77,12.8,16.627687752661224,available_assigned,OP_ENG
78,16.0,16.627687752661224,available_assigned,AG_SAL
79,19.200000000000003,16.627687752661224,available_assigned,AG_SAL
80,22.4,16.627687752661224,available_assigned,AG_SAL
81,25.6,16.627687752661224,available_assigned,AG_SAL
82,28.8,16.627687752661224,available_assigned,YU_FIL
83,32.0,16.627687752661224,available_assigned,AG_SAL
84,35.2,16.627687752661224,available_assigned,AG_SAL
85,1.6,19.398969044771427,available_assigned,AG_SAL
86,4.800000000000001,19.398969044771427,available_assigned,YU_FIL
87,8.0,19.398969044771427,available_assigned,PR_LAE
89,14.4,19.398969044771427,available_assigned,AG_SAL
90,17.6,19.398969044771427,available_assigned,OP_CAN
91,20.800000000000004,19.398969044771427,available_assigned,OP_CAN
92,24.000000000000004,19.398969044771427,available_assigned,AG_SAL
93,27.200000000000003,19.398969044771427,available_assigned,PR_LAE
94,30.4,19.398969044771427,available_assigned,PR_LAE
95,33.6,19.398969044771427,available_assigned,PR_LAE
96,36.8,19.398969044771427,available_assigned,AG_LEC
99,6.4,22.17025033688163,available_assigned,PR_LAE
100,9.6,22.17025033688163,available_assigned,PR_LAE
101,12.8,22.17025033688163,available_assigned,OP_CAN
102,16.0,22.17025033688163,available_assigned,AG_SAL
103,19.200000000000003,22.17025033688163,available_assigned,AG_SAL
104,22.4,22.17025033688163,available_assigned,AG_SCB
106,28.8,22.17025033688163,available_assigned,PR_LAE
107,32.0,22.17025033688163,available_assigned,PR_LAE
108,35.2,22.17025033688163,available_assigned,AG_SAL
109,1.6,24.941531628991832,available_assigned,AG_SAL
110,4.800000000000001,24.941531628991832,available_assigned,AG_SAL
113,14.4,24.941531628991832,available_assigned,AG_SCB
114,17.6,24.941531628991832,available_assigned,AG_SCB
115,20.800000000000004,24.941531628991832,available_assigned,OP_CAN
116,24.000000000000004,24.941531628991832,available_assigned,AG_SAL
117,27.200000000000003,24.941531628991832,available_assigned,PR_LAE
118,30.4,24.941531628991832,available_assigned,PR_LAE
119,33.6,24.941531628991832,available_assigned,AG_SAL
120,36.8,24.941531628991832,available_assigned,OP_ENG
121,0.0,27.712812921102035,available_assigned,OP_ROB
122,3.2,27.712812921102035,available_assigned,AG_SAL
123,6.4,27.712812921102035,available_assigned,OP_CAN
124,9.6,27.712812921102035,available_assigned,AG_LEC
125,12.8,27.712812921102035,available_assigned,OP_ROB
126,16.0,27.712812921102035,available_assigned,AG_LEC
128,22.4,27.712812921102035,available_assigned,AG_SAL
129,25.6,27.712812921102035,available_assigned,AG_SAL
130,28.8,27.712812921102035,available_assigned,PR_LAE
131,32.0,27.712812921102035,available_assigned,YU_FIL
132,35.2,27.712812921102035,available_assigned,AG_SCB
133,1.6,30.48409421321224,available_assigned,OP_STR
134,4.800000000000001,30.48409421321224,available_assigned,OP_STR
135,8.0,30.48409421321224,available_assigned,AG_STR
136,11.2,30.48409421321224,available_assigned,OP_STR
137,14.4,30.48409421321224,available_assigned,OP_STR
138,17.6,30.48409421321224,available_assigned,OP_STR
139,20.800000000000004,30.48409421321224,available_assigned,OP_ENG
140,24.000000000000004,30.48409421321224,available_assigned,AG_STR
141,27.200000000000003,30.48409421321224,available_assigned,OP_ROB
143,33.6,30.48409421321224,available_assigned,OP_STR
144,36.8,30.48409421321224,available_assigned,AG_LEC
