node_id,x,y,species_id,status
16,48.0,0.0,AG_SAL,existing
17,51.2,0.0,AG_SAL,existing
19,57.6,0.0,PR_LAE,existing
32,20.800000000000004,2.771281292110204,AG_SAL,existing
37,36.8,2.771281292110204,OP_CAN,existing
52,3.2,5.542562584220407,PR_LAE,existing
58,22.4,5.542562584220407,OP_CAN,existing
67,51.2,5.542562584220407,OP_STR,existing
68,54.400000000000006,5.542562584220407,PR_LAE,existing
70,60.8,5.542562584220407,AG_SAL,existing
78,8.0,8.313843876330612,AG_SAL,existing
79,11.2,8.313843876330612,YU_FIL,existing
82,20.800000000000004,8.313843876330612,OP_CAN,existing
84,27.200000000000003,8.313843876330612,AG_LEC,existing
89,43.2,8.313843876330612,OP_CAN,existing
94,59.2,8.313843876330612,AG_LEC,existing
125,76.80000000000001,11.085125168440817,OP_STR,existing
133,24.000000000000004,13.856406460551018,AG_SAL,existing
134,27.200000000000003,13.856406460551018,OP_ROB,existing
142,52.8,13.856406460551018,AG_STR,existing
150,78.4,13.856406460551018,OP_STR,existing
173,70.4,16.627687752661224,AG_SAL,existing
177,4.800000000000001,19.398969044771427,AG_SAL,existing
180,14.4,19.398969044771427,AG_STR,existing
221,64.0,22.17025033688163,AG_LEC,existing
243,56.00000000000001,24.941531628991832,YU_FIL,existing
260,28.8,27.712812921102035,AG_SCB,existing
262,35.2,27.712812921102035,PR_LAE,existing
287,36.8,30.48409421321224,OP_ROB,existing
292,52.8,30.48409421321224,AG_SCB,existing
296,65.6,30.48409421321224,OP_STR,existing
304,9.6,33.25537550532245,PR_LAE,existing
314,41.6,33.25537550532245,AG_SAL,existing
321,64.0,33.25537550532245,AG_SAL,existing
327,4.800000000000001,36.02665679743265,AG_SAL,existing
328,8.0,36.02665679743265,AG_SCB,existing
329,11.2,36.02665679743265,AG_SAL,existing
338,40.00000000000001,36.02665679743265,AG_LEC,existing
344,59.2,36.02665679743265,PR_LAE,existing
345,62.400000000000006,36.02665679743265,OP_CAN,existing
363,38.400000000000006,38.79793808954285,AG_SAL,existing
364,41.6,38.79793808954285,AG_STR,existing
381,17.6,41.569219381653056,AG_STR,existing
407,19.200000000000003,44.34050067376326,AG_SAL,existing
408,22.4,44.34050067376326,AG_LEC,existing
409,25.6,44.34050067376326,AG_SAL,existing
410,28.8,44.34050067376326,OP_ENG,existing
428,8.0,47.11178196587346,PR_LAE,existing
462,35.2,49.88306325798367,OP_STR,existing
467,51.2,49.88306325798367,AG_SAL,existing
475,76.80000000000001,49.88306325798367,OP_ROB,existing
478,8.0,52.65434455009387,OP_ENG,existing
488,40.00000000000001,52.65434455009387,OP_ENG,existing
492,52.8,52.65434455009387,PR_LAE,existing
498,72.0,52.65434455009387,AG_SAL,existing
502,3.2,55.42562584220407,AG_SAL,existing
508,22.4,55.42562584220407,OP_ROB,existing
509,25.6,55.42562584220407,OP_ENG,existing
514,41.6,55.42562584220407,AG_SAL,existing
525,76.80000000000001,55.42562584220407,AG_SCB,existing
531,17.6,58.19690713431428,AG_SCB,existing
549,75.2,58.19690713431428,OP_CAN,existing
551,0.0,60.96818842642448,OP_ROB,existing
562,35.2,60.96818842642448,PR_LAE,existing
566,48.0,60.96818842642448,AG_STR,existing
572,67.2,60.96818842642448,PR_LAE,existing
581,17.6,63.739469718534686,OP_ROB,existing
595,62.400000000000006,63.739469718534686,OP_STR,existing
620,60.8,66.5107510106449,AG_SAL,existing
621,64.0,66.5107510106449,OP_STR,existing
1,0.0,0.0,OP_ROB,available_assigned
2,3.2,0.0,AG_SAL,available_assigned
3,6.4,0.0,YU_FIL,available_assigned
4,9.6,0.0,AG_SAL,available_assigned
5,12.8,0.0,AG_LEC,available_assigned
6,16.0,0.0,AG_LEC,available_assigned
7,19.200000000000003,0.0,AG_STR,available_assigned
8,22.4,0.0,OP_ROB,available_assigned
9,25.6,0.0,OP_ROB,available_assigned
10,28.8,0.0,AG_SAL,available_assigned
11,32.0,0.0,OP_STR,available_assigned
12,35.2,0.0,OP_STR,available_assigned
13,38.400000000000006,0.0,OP_STR,available_assigned
14,41.6,0.0,OP_CAN,available_assigned
15,44.8,0.0,AG_STR,available_assigned
18,54.400000000000006,0.0,AG_LEC,available_assigned
20,60.8,0.0,AG_SAL,available_assigned
21,64.0,0.0,OP_ROB,available_assigned
22,67.2,0.0,OP_STR,available_assigned
23,70.4,0.0,OP_STR,available_assigned
24,73.60000000000001,0.0,OP_STR,available_assigned
25,76.80000000000001,0.0,OP_STR,available_assigned
26,1.6,2.771281292110204,AG_SAL,available_assigned
27,4.800000000000001,2.771281292110204,PR_LAE,available_assigned
28,8.0,2.771281292110204,PR_LAE,available_assigned
29,11.2,2.771281292110204,AG_SAL,available_assigned
30,14.4,2.771281292110204,AG_SCB,available_assigned
31,17.6,2.771281292110204,OP_ROB,available_assigned
33,24.000000000000004,2.771281292110204,AG_SAL,available_assigned
34,27.200000000000003,2.771281292110204,AG_SAL,available_assigned
35,30.4,2.771281292110204,OP_CAN,available_assigned
36,33.6,2.771281292110204,AG_SCB,available_assigned
38,40.00000000000001,2.771281292110204,AG_SAL,available_assigned
39,43.2,2.771281292110204,OP_CAN,available_assigned
40,46.400000000000006,2.771281292110204,OP_CAN,available_assigned
41,49.6,2.771281292110204,AG_SAL,available_assigned
42,52.8,2.771281292110204,OP_CAN,available_assigned
43,56.00000000000001,2.771281292110204,PR_LAE,available_assigned
44,59.2,2.771281292110204,YU_FIL,available_assigned
45,62.400000000000006,2.771281292110204,AG_SAL,available_assigned
46,65.6,2.771281292110204,AG_SAL,available_assigned
47,68.8,2.771281292110204,AG_SCB,available_assigned
48,72.0,2.771281292110204,AG_SCB,available_assigned
49,75.2,2.771281292110204,AG_STR,available_assigned
50,78.4,2.771281292110204,AG_STR,available_assigned
51,0.0,5.542562584220407,AG_SAL,available_assigned
53,6.4,5.542562584220407,PR_LAE,available_assigned
54,9.6,5.542562584220407,AG_SAL,available_assigned
55,12.8,5.542562584220407,OP_CAN,available_assigned
56,16.0,5.542562584220407,AG_SAL,available_assigned
57,19.200000000000003,5.542562584220407,AG_SAL,available_assigned
59,25.6,5.542562584220407,OP_CAN,available_assigned
60,28.8,5.542562584220407,AG_SAL,available_assigned
61,32.0,5.542562584220407,AG_STR,available_assigned
62,35.2,5.542562584220407,AG_SAL,available_assigned
63,38.400000000000006,5.542562584220407,OP_ROB,available_assigned
64,41.6,5.542562584220407,AG_SAL,available_assigned
65,44.8,5.542562584220407,AG_SAL,available_assigned
66,48.0,5.542562584220407,AG_SCB,available_assigned
69,57.6,5.542562584220407,PR_LAE,available_assigned
71,64.0,5.542562584220407,OP_CAN,available_assigned
72,67.2,5.542562584220407,AG_LEC,available_assigned
73,70.4,5.542562584220407,AG_LEC,available_assigned
74,73.60000000000001,5.542562584220407,OP_ROB,available_assigned
75,76.80000000000001,5.542562584220407,OP_ROB,available_assigned
76,1.6,8.313843876330612,OP_STR,available_assigned
77,4.800000000000001,8.313843876330612,OP_STR,available_assigned
80,14.4,8.313843876330612,OP_STR,available_assigned
81,17.6,8.313843876330612,OP_STR,available_assigned
83,24.000000000000004,8.313843876330612,AG_SCB,available_assigned
85,30.4,8.313843876330612,OP_ROB,available_assigned
86,33.6,8.313843876330612,OP_STR,available_assigned
87,36.8,8.313843876330612,OP_CAN,available_assigned
88,40.00000000000001,8.313843876330612,OP_ROB,available_assigned
90,46.400000000000006,8.313843876330612,AG_SAL,available_assigned
91,49.6,8.313843876330612,OP_ROB,available_assigned
92,52.8,8.313843876330612,AG_SAL,available_assigned
93,56.00000000000001,8.313843876330612,AG_SAL,available_assigned
95,62.400000000000006,8.313843876330612,AG_SAL,available_assigned
96,65.6,8.313843876330612,AG_SAL,available_assigned
97,68.8,8.313843876330612,AG_SCB,available_assigned
98,72.0,8.313843876330612,AG_LEC,available_assigned
99,75.2,8.313843876330612,AG_STR,available_assigned
100,78.4,8.313843876330612,AG_STR,available_assigned
101,0.0,11.085125168440817,AG_LEC,available_assigned
102,3.2,11.085125168440817,AG_SCB,available_assigned
103,6.4,11.085125168440817,AG_SAL,available_assigned
104,9.6,11.085125168440817,OP_CAN,available_assigned
105,12.8,11.085125168440817,AG_LEC,available_assigned
106,16.0,11.085125168440817,AG_SCB,available_assigned
107,19.200000000000003,11.085125168440817,AG_SAL,available_assigned
108,22.4,11.085125168440817,AG_SAL,available_assigned
109,25.6,11.085125168440817,OP_CAN,available_assigned
110,28.8,11.085125168440817,AG_SAL,available_assigned
111,32.0,11.085125168440817,OP_ENG,available_assigned
112,35.2,11.085125168440817,AG_SAL,available_assigned
113,38.400000000000006,11.085125168440817,OP_ROB,available_assigned
114,41.6,11.085125168440817,AG_SAL,available_assigned
115,44.8,11.085125168440817,AG_SAL,available_assigned
116,48.0,11.085125168440817,OP_ENG,available_assigned
117,51.2,11.085125168440817,OP_CAN,available_assigned
118,54.400000000000006,11.085125168440817,OP_ROB,available_assigned
119,57.6,11.085125168440817,AG_SAL,available_assigned
120,60.8,11.085125168440817,AG_SCB,available_assigned
121,64.0,11.085125168440817,OP_CAN,available_assigned
122,67.2,11.085125168440817,AG_LEC,available_assigned
123,70.4,11.085125168440817,AG_SCB,available_assigned
124,73.60000000000001,11.085125168440817,OP_ROB,available_assigned
126,1.6,13.856406460551018,AG_LEC,available_assigned
127,4.800000000000001,13.856406460551018,OP_CAN,available_assigned
128,8.0,13.856406460551018,AG_SAL,available_assigned
129,11.2,13.856406460551018,AG_SCB,available_assigned
130,14.4,13.856406460551018,AG_LEC,available_assigned
131,17.6,13.856406460551018,OP_ROB,available_assigned
132,20.800000000000004,13.856406460551018,OP_CAN,available_assigned
135,30.4,13.856406460551018,AG_SAL,available_assigned
136,33.6,13.856406460551018,AG_SAL,available_assigned
137,36.8,13.856406460551018,OP_ENG,available_assigned
138,40.00000000000001,13.856406460551018,AG_SAL,available_assigned
139,43.2,13.856406460551018,OP_CAN,available_assigned
140,46.400000000000006,13.856406460551018,AG_SAL,available_assigned
141,49.6,13.856406460551018,AG_SAL,available_assigned
143,56.00000000000001,13.856406460551018,AG_SAL,available_assigned
144,59.2,13.856406460551018,OP_CAN,available_assigned
145,62.400000000000006,13.856406460551018,AG_SAL,available_assigned
146,65.6,13.856406460551018,AG_SAL,available_assigned
147,68.8,13.856406460551018,AG_SCB,available_assigned
148,72.0,13.856406460551018,OP_ROB,available_assigned
149,75.2,13.856406460551018,AG_STR,available_assigned
151,0.0,16.627687752661224,OP_STR,available_assigned
152,3.2,16.627687752661224,OP_CAN,available_assigned
153,6.4,16.627687752661224,AG_SAL,available_assigned
154,9.6,16.627687752661224,AG_SAL,available_assigned
155,12.8,16.627687752661224,AG_SAL,available_assigned
156,16.0,16.627687752661224,OP_ROB,available_assigned
157,19.200000000000003,16.627687752661224,AG_SAL,available_assigned
158,22.4,16.627687752661224,AG_SAL,available_assigned
159,25.6,16.627687752661224,YU_FIL,available_assigned
160,28.8,16.627687752661224,PR_LAE,available_assigned
161,32.0,16.627687752661224,YU_FIL,available_assigned
162,35.2,16.627687752661224,AG_SAL,available_assigned
163,38.400000000000006,16.627687752661224,AG_SAL,available_assigned
164,41.6,16.627687752661224,PR_LAE,available_assigned
165,44.8,16.627687752661224,AG_SAL,available_assigned
166,48.0,16.627687752661224,OP_ROB,available_assigned
167,51.2,16.627687752661224,OP_CAN,available_assigned
168,54.400000000000006,16.627687752661224,AG_SAL,available_assigned
169,57.6,16.627687752661224,PR_LAE,available_assigned
170,60.8,16.627687752661224,AG_SAL,available_assigned
171,64.0,16.627687752661224,OP_CAN,available_assigned
172,67.2,16.627687752661224,AG_LEC,available_assigned
174,73.60000000000001,16.627687752661224,OP_ROB,available_assigned
175,76.80000000000001,16.627687752661224,AG_STR,available_assigned
176,1.6,19.398969044771427,AG_SAL,available_assigned
178,8.0,19.398969044771427,PR_LAE,available_assigned
179,11.2,19.398969044771427,PR_LAE,available_assigned
181,17.6,19.398969044771427,YU_FIL,available_assigned
182,20.800000000000004,19.398969044771427,PR_LAE,available_assigned
183,24.000000000000004,19.398969044771427,PR_LAE,available_assigned
184,27.200000000000003,19.398969044771427,PR_LAE,available_assigned
185,30.4,19.398969044771427,PR_LAE,available_assigned
186,33.6,19.398969044771427,PR_LAE,available_assigned
187,36.8,19.398969044771427,AG_SAL,available_assigned
188,40.00000000000001,19.398969044771427,PR_LAE,available_assigned
189,43.2,19.398969044771427,PR_LAE,available_assigned
190,46.400000000000006,19.398969044771427,AG_SAL,available_assigned
191,49.6,19.398969044771427,AG_SAL,available_assigned
192,52.8,19.398969044771427,AG_SAL,available_assigned
193,56.00000000000001,19.398969044771427,PR_LAE,available_assigned
194,59.2,19.398969044771427,PR_LAE,available_assigned
195,62.400000000000006,19.398969044771427,AG_SAL,available_assigned
196,65.6,19.398969044771427,AG_SCB,available_assigned
197,68.8,19.398969044771427,AG_LEC,available_assigned
198,72.0,19.398969044771427,OP_ROB,available_assigned
199,75.2,19.398969044771427,AG_SCB,available_assigned
200,78.4,19.398969044771427,OP_ROB,available_assigned
201,0.0,22.17025033688163,AG_SAL,available_assigned
202,3.2,22.17025033688163,PR_LAE,available_assigned
203,6.4,22.17025033688163,PR_LAE,available_assigned
204,9.6,22.17025033688163,PR_LAE,available_assigned
205,12.8,22.17025033688163,PR_LAE,available_assigned
206,16.0,22.17025033688163,PR_LAE,available_assigned
207,19.200000000000003,22.17025033688163,PR_LAE,available_assigned
208,22.4,22.17025033688163,YU_FIL,available_assigned
209,25.6,22.17025033688163,PR_LAE,available_assigned
210,28.8,22.17025033688163,PR_LAE,available_assigned
211,32.0,22.17025033688163,PR_LAE,available_assigned
212,35.2,22.17025033688163,PR_LAE,available_assigned
213,38.400000000000006,22.17025033688163,YU_FIL,available_assigned
214,41.6,22.17025033688163,PR_LAE,available_assigned
215,44.8,22.17025033688163,YU_FIL,available_assigned
216,48.0,22.17025033688163,OP_CAN,available_assigned
217,51.2,22.17025033688163,OP_CAN,available_assigned
218,54.400000000000006,22.17025033688163,YU_FIL,available_assigned
219,57.6,22.17025033688163,PR_LAE,available_assigned
220,60.8,22.17025033688163,YU_FIL,available_assigned
222,67.2,22.17025033688163,AG_SCB,available_assigned
223,70.4,22.17025033688163,AG_SCB,available_assigned
224,73.60000000000001,22.17025033688163,OP_ROB,available_assigned
225,76.80000000000001,22.17025033688163,AG_STR,available_assigned
226,1.6,24.941531628991832,AG_SAL,available_assigned
227,4.800000000000001,24.941531628991832,PR_LAE,available_assigned
228,8.0,24.941531628991832,PR_LAE,available_assigned
229,11.2,24.941531628991832,PR_LAE,available_assigned
230,14.4,24.941531628991832,PR_LAE,available_assigned
231,17.6,24.941531628991832,PR_LAE,available_assigned
232,20.800000000000004,24.941531628991832,PR_LAE,available_assigned
233,24.000000000000004,24.941531628991832,PR_LAE,available_assigned
234,27.200000000000003,24.941531628991832,PR_LAE,available_assigned
235,30.4,24.941531628991832,PR_LAE,available_assigned
236,33.6,24.941531628991832,PR_LAE,available_assigned
237,36.8,24.941531628991832,YU_FIL,available_assigned
238,40.00000000000001,24.941531628991832,PR_LAE,available_assigned
239,43.2,24.941531628991832,PR_LAE,available_assigned
240,46.400000000000006,24.941531628991832,AG_SAL,available_assigned
241,49.6,24.941531628991832,AG_SAL,available_assigned
242,52.8,24.941531628991832,AG_SAL,available_assigned
244,59.2,24.941531628991832,PR_LAE,available_assigned
245,62.400000000000006,24.941531628991832,AG_SCB,available_assigned
246,65.6,24.941531628991832,AG_LEC,available_assigned
247,68.8,24.941531628991832,AG_LEC,available_assigned
248,72.0,24.941531628991832,OP_ROB,available_assigned
249,75.2,24.941531628991832,AG_STR,available_assigned
250,78.4,24.941531628991832,OP_ROB,available_assigned
251,0.0,27.712812921102035,OP_ROB,available_assigned
252,3.2,27.712812921102035,YU_FIL,available_assigned
253,6.4,27.712812921102035,PR_LAE,available_assigned
254,9.6,27.712812921102035,YU_FIL,available_assigned
255,12.8,27.712812921102035,YU_FIL,available_assigned
256,16.0,27.712812921102035,YU_FIL,available_assigned
257,19.200000000000003,27.712812921102035,AG_SAL,available_assigned
258,22.4,27.712812921102035,AG_SAL,available_assigned
259,25.6,27.712812921102035,AG_SAL,available_assigned
261,32.0,27.712812921102035,AG_SAL,available_assigned
263,38.400000000000006,27.712812921102035,AG_SAL,available_assigned
264,41.6,27.712812921102035,PR_LAE,available_assigned
265,44.8,27.712812921102035,AG_SAL,available_assigned
266,48.0,27.712812921102035,OP_ENG,available_assigned
267,51.2,27.712812921102035,OP_CAN,available_assigned
268,54.400000000000006,27.712812921102035,AG_SAL,available_assigned
269,57.6,27.712812921102035,PR_LAE,available_assigned
270,60.8,27.712812921102035,AG_SAL,available_assigned
271,64.0,27.712812921102035,AG_SAL,available_assigned
272,67.2,27.712812921102035,AG_SCB,available_assigned
273,70.4,27.712812921102035,AG_STR,available_assigned
274,73.60000000000001,27.712812921102035,OP_ROB,available_assigned
275,76.80000000000001,27.712812921102035,AG_STR,available_assigned
276,1.6,30.48409421321224,OP_STR,available_assigned
277,4.800000000000001,30.48409421321224,OP_STR,available_assigned
278,8.0,30.48409421321224,AG_SCB,available_assigned
279,11.2,30.48409421321224,OP_STR,available_assigned
280,14.4,30.48409421321224,OP_STR,available_assigned
281,17.6,30.48409421321224,OP_STR,available_assigned
282,20.800000000000004,30.48409421321224,OP_CAN,available_assigned
283,24.000000000000004,30.48409421321224,AG_SCB,available_assigned
284,27.200000000000003,30.48409421321224,AG_LEC,available_assigned
285,30.4,30.48409421321224,AG_LEC,available_assigned
286,33.6,30.48409421321224,AG_STR,available_assigned
288,40.00000000000001,30.48409421321224,AG_SAL,available_assigned
289,43.2,30.48409421321224,OP_ENG,available_assigned
290,46.400000000000006,30.48409421321224,AG_SAL,available_assigned
291,49.6,30.48409421321224,OP_ROB,available_assigned
293,56.00000000000001,30.48409421321224,AG_SAL,available_assigned
294,59.2,30.48409421321224,OP_ENG,available_assigned
295,62.400000000000006,30.48409421321224,OP_CAN,available_assigned
297,68.8,30.48409421321224,AG_LEC,available_assigned
298,72.0,30.48409421321224,OP_ROB,available_assigned
299,75.2,30.48409421321224,AG_SCB,available_assigned
300,78.4,30.48409421321224,OP_ROB,available_assigned
301,0.0,33.25537550532245,OP_STR,available_assigned
302,3.2,33.25537550532245,OP_CAN,available_assigned
303,6.4,33.25537550532245,AG_SAL,available_assigned
305,12.8,33.25537550532245,OP_ROB,available_assigned
306,16.0,33.25537550532245,AG_SAL,available_assigned
307,19.200000000000003,33.25537550532245,AG_SAL,available_assigned
308,22.4,33.25537550532245,AG_SAL,available_assigned
309,25.6,33.25537550532245,YU_FIL,available_assigned
310,28.8,33.25537550532245,PR_LAE,available_assigned
311,32.0,33.25537550532245,YU_FIL,available_assigned
312,35.2,33.25537550532245,AG_SAL,available_assigned
313,38.400000000000006,33.25537550532245,OP_ROB,available_assigned
315,44.8,33.25537550532245,AG_SAL,available_assigned
316,48.0,33.25537550532245,OP_ENG,available_assigned
317,51.2,33.25537550532245,OP_CAN,available_assigned
318,54.400000000000006,33.25537550532245,AG_SAL,available_assigned
319,57.6,33.25537550532245,PR_LAE,available_assigned
320,60.8,33.25537550532245,AG_SAL,available_assigned
322,67.2,33.25537550532245,AG_SCB,available_assigned
323,70.4,33.25537550532245,AG_STR,available_assigned
324,73.60000000000001,33.25537550532245,OP_ROB,available_assigned
325,76.80000000000001,33.25537550532245,AG_STR,available_assigned
326,1.6,36.02665679743265,AG_SAL,available_assigned
330,14.4,36.02665679743265,YU_FIL,available_assigned
331,17.6,36.02665679743265,YU_FIL,available_assigned
332,20.800000000000004,36.02665679743265,PR_LAE,available_assigned
333,24.000000000000004,36.02665679743265,PR_LAE,available_assigned
334,27.200000000000003,36.02665679743265,PR_LAE,available_assigned
335,30.4,36.02665679743265,PR_LAE,available_assigned
336,33.6,36.02665679743265,PR_LAE,available_assigned
337,36.8,36.02665679743265,AG_SAL,available_assigned
339,43.2,36.02665679743265,AG_SCB,available_assigned
340,46.400000000000006,36.02665679743265,AG_SAL,available_assigned
341,49.6,36.02665679743265,AG_SAL,available_assigned
342,52.8,36.02665679743265,AG_SAL,available_assigned
343,56.00000000000001,36.02665679743265,PR_LAE,available_assigned
346,65.6,36.02665679743265,AG_SCB,available_assigned
347,68.8,36.02665679743265,OP_ROB,available_assigned
348,72.0,36.02665679743265,OP_ROB,available_assigned
349,75.2,36.02665679743265,AG_SCB,available_assigned
350,78.4,36.02665679743265,OP_ROB,available_assigned
351,0.0,38.79793808954285,AG_SAL,available_assigned
352,3.2,38.79793808954285,PR_LAE,available_assigned
353,6.4,38.79793808954285,PR_LAE,available_assigned
354,9.6,38.79793808954285,PR_LAE,available_assigned
355,12.8,38.79793808954285,PR_LAE,available_assigned
356,16.0,38.79793808954285,PR_LAE,available_assigned
357,19.200000000000003,38.79793808954285,PR_LAE,available_assigned
358,22.4,38.79793808954285,YU_FIL,available_assigned
359,25.6,38.79793808954285,PR_LAE,available_assigned
360,28.8,38.79793808954285,PR_LAE,available_assigned
361,32.0,38.79793808954285,PR_LAE,available_assigned
362,35.2,38.79793808954285,YU_FIL,available_assigned
365,44.8,38.79793808954285,OP_CAN,available_assigned
366,48.0,38.79793808954285,OP_CAN,available_assigned
367,51.2,38.79793808954285,OP_CAN,available_assigned
368,54.400000000000006,38.79793808954285,YU_FIL,available_assigned
369,57.6,38.79793808954285,PR_LAE,available_assigned
370,60.8,38.79793808954285,YU_FIL,available_assigned
371,64.0,38.79793808954285,AG_SAL,available_assigned
372,67.2,38.79793808954285,AG_STR,available_assigned
373,70.4,38.79793808954285,AG_SCB,available_assigned
374,73.60000000000001,38.79793808954285,AG_LEC,available_assigned
375,76.80000000000001,38.79793808954285,AG_STR,available_assigned
376,1.6,41.569219381653056,YU_FIL,available_assigned
377,4.800000000000001,41.569219381653056,PR_LAE,available_assigned
378,8.0,41.569219381653056,PR_LAE,available_assigned
379,11.2,41.569219381653056,PR_LAE,available_assigned
380,14.4,41.569219381653056,PR_LAE,available_assigned
382,20.800000000000004,41.569219381653056,PR_LAE,available_assigned
383,24.000000000000004,41.569219381653056,PR_LAE,available_assigned
384,27.200000000000003,41.569219381653056,PR_LAE,available_assigned
385,30.4,41.569219381653056,PR_LAE,available_assigned
386,33.6,41.569219381653056,PR_LAE,available_assigned
387,36.8,41.569219381653056,AG_SAL,available_assigned
388,40.00000000000001,41.569219381653056,OP_CAN,available_assigned
389,43.2,41.569219381653056,AG_SAL,available_assigned
390,46.400000000000006,41.569219381653056,AG_SAL,available_assigned
391,49.6,41.569219381653056,AG_SAL,available_assigned
392,52.8,41.569219381653056,AG_SAL,available_assigned
393,56.00000000000001,41.569219381653056,PR_LAE,available_assigned
394,59.2,41.569219381653056,PR_LAE,available_assigned
