node_id,x,y,status,species_id
4,9.6,0.0,existing,YU_FIL
11,8.0,2.771281292110204,existing,AG_SAL
12,11.2,2.771281292110204,existing,AG_SCB
23,19.200000000000003,5.542562584220407,existing,AG_LEC
35,6.4,11.085125168440817,existing,OP_ENG
39,19.200000000000003,11.085125168440817,existing,PR_LAE
40,22.4,11.085125168440817,existing,OP_ROB
42,4.800000000000001,13.856406460551018,existing,PR_LAE
1,0.0,0.0,available_assigned,OP_ENG
2,3.2,0.0,available_assigned,AG_SAL
3,6.4,0.0,available_assigned,PR_LAE
5,12.8,0.0,available_assigned,OP_CAN
6,16.0,0.0,available_assigned,AG_SAL
7,19.200000000000003,0.0,available_assigned,AG_STR
8,22.4,0.0,available_assigned,AG_SAL
9,1.6,2.771281292110204,available_assigned,PR_LAE
10,4.800000000000001,2.771281292110204,available_assigned,PR_LAE
13,14.4,2.771281292110204,available_assigned,OP_CAN
14,17.6,2.771281292110204,available_assigned,OP_ENG
15,20.800000000000004,2.771281292110204,available_assigned,AG_SAL
16,24.000000000000004,2.771281292110204,available_assigned,PR_LAE
17,0.0,5.542562584220407,available_assigned,PR_LAE
18,3.2,5.542562584220407,available_assigned,YU_FIL
19,6.4,5.542562584220407,available_assigned,OP_CAN
20,9.6,5.542562584220407,available_assigned,AG_SAL
21,12.8,5.542562584220407,available_assigned,AG_SAL
22,16.0,5.542562584220407,available_assigned,OP_ROB
24,22.4,5.542562584220407,available_assigned,AG_SAL
25,1.6,8.313843876330612,available_assigned,OP_ENG
26,4.800000000000001,8.313843876330612,available_assigned,AG_STR
27,8.0,8.313843876330612,available_assigned,AG_STR
28,11.2,8.313843876330612,available_assigned,AG_SCB
29,14.4,8.313843876330612,available_assigned,AG_SAL
30,17.6,8.313843876330612,available_assigned,OP_CAN
31,20.800000000000004,8.313843876330612,available_assigned,AG_SAL
32,24.000000000000004,8.313843876330612,available_assigned,YU_FIL
33,0.0,11.085125168440817,available_assigned,AG_SAL
34,3.2,11.085125168440817,available_assigned,AG_SAL
36,9.6,11.085125168440817,available_assigned,AG_SAL
37,12.8,11.085125168440817,available_assigned,AG_SAL
38,16.0,11.085125168440817,available_assigned,PR_LAE
41,1.6,13.856406460551018,available_assigned,AG_SAL
43,8.0,13.856406460551018,available_assigned,AG_SAL
44,11.2,13.856406460551018,available_assigned,OP_CAN
45,14.4,13.856406460551018,available_assigned,AG_SAL
46,17.6,13.856406460551018,available_assigned,OP_ROB
47,20.800000000000004,13.856406460551018,available_assigned,OP_ROB
48,24.000000000000004,13.856406460551018,available_assigned,AG_SAL
49,0.0,16.627687752661224,available_assigned,OP_ROB
50,3.2,16.627687752661224,available_assigned,OP_ROB
51,6.4,16.627687752661224,available_assigned,OP_STR
52,9.6,16.627687752661224,available_assigned,AG_LEC
53,12.8,16.627687752661224,available_assigned,OP_ROB
54,16.0,16.627687752661224,available_assigned,AG_STR
55,19.200000000000003,16.627687752661224,available_assigned,OP_STR
56,22.4,16.627687752661224,available_assigned,AG_LEC
57,1.6,19.398969044771427,available_assigned,AG_SCB
58,4.800000000000001,19.398969044771427,available_assigned,OP_STR
59,8.0,19.398969044771427,available_assigned,OP_STR
60,11.2,19.398969044771427,available_assigned,OP_STR
61,14.4,19.398969044771427,available_assigned,OP_STR
62,17.6,19.398969044771427,available_assigned,AG_LEC
63,20.800000000000004,19.398969044771427,available_assigned,AG_SAL
64,24.000000000000004,19.398969044771427,available_assigned,AG_SCB
